head_pan_joint,l_elbow_flex_joint
head_pan_joint,l_forearm_roll_joint
head_pan_joint,l_shoulder_lift_joint
head_pan_joint,l_shoulder_pan_joint
head_pan_joint,l_upper_arm_joint
head_pan_joint,l_upper_arm_roll_joint
head_pan_joint,laser_tilt_mount_joint
head_pan_joint,laser_tilt_mount_joint
head_pan_joint,r_elbow_flex_joint
head_pan_joint,r_forearm_roll_joint
head_pan_joint,r_shoulder_lift_joint
head_pan_joint,r_shoulder_pan_joint
head_pan_joint,r_upper_arm_joint
head_pan_joint,r_upper_arm_roll_joint
head_pan_joint,r_wrist_roll_joint
head_plate_frame_joint,torso_lift_joint
head_tilt_joint,l_elbow_flex_joint
head_tilt_joint,l_forearm_roll_joint
head_tilt_joint,l_shoulder_lift_joint
head_tilt_joint,l_shoulder_pan_joint
head_tilt_joint,l_upper_arm_joint
head_tilt_joint,l_upper_arm_roll_joint
head_tilt_joint,laser_tilt_mount_joint
head_tilt_joint,laser_tilt_mount_joint
head_tilt_joint,r_elbow_flex_joint
head_tilt_joint,r_forearm_roll_joint
head_tilt_joint,r_shoulder_lift_joint
head_tilt_joint,r_shoulder_pan_joint
head_tilt_joint,r_upper_arm_joint
head_tilt_joint,r_upper_arm_roll_joint
head_tilt_joint,r_wrist_roll_joint
head_tilt_joint,torso_lift_joint
l_elbow_flex_joint,head_plate_frame_joint
l_elbow_flex_joint,l_forearm_joint
l_elbow_flex_joint,l_gripper_l_finger_joint
l_elbow_flex_joint,l_gripper_l_finger_tip_joint
l_elbow_flex_joint,l_gripper_palm_joint
l_elbow_flex_joint,l_gripper_r_finger_joint
l_elbow_flex_joint,l_gripper_r_finger_tip_joint
l_elbow_flex_joint,l_shoulder_lift_joint
l_elbow_flex_joint,l_shoulder_pan_joint
l_elbow_flex_joint,l_upper_arm_roll_joint
l_elbow_flex_joint,l_wrist_flex_joint
l_elbow_flex_joint,l_wrist_roll_joint
l_elbow_flex_joint,laser_tilt_mount_joint
l_elbow_flex_joint,r_shoulder_lift_joint
l_elbow_flex_joint,r_shoulder_pan_joint
l_elbow_flex_joint,r_upper_arm_roll_joint
l_elbow_flex_joint,r_wrist_roll_joint
l_elbow_flex_joint,torso_lift_joint
l_forearm_joint,head_plate_frame_joint
l_forearm_joint,l_gripper_l_finger_joint
l_forearm_joint,l_gripper_l_finger_tip_joint
l_forearm_joint,l_gripper_palm_joint
l_forearm_joint,l_gripper_r_finger_joint
l_forearm_joint,l_gripper_r_finger_tip_joint
l_forearm_joint,l_shoulder_lift_joint
l_forearm_joint,l_upper_arm_joint
l_forearm_joint,l_upper_arm_roll_joint
l_forearm_joint,l_wrist_roll_joint
l_forearm_roll_joint,head_plate_frame_joint
l_forearm_roll_joint,l_gripper_l_finger_joint
l_forearm_roll_joint,l_gripper_l_finger_tip_joint
l_forearm_roll_joint,l_gripper_palm_joint
l_forearm_roll_joint,l_gripper_r_finger_joint
l_forearm_roll_joint,l_gripper_r_finger_tip_joint
l_forearm_roll_joint,l_shoulder_lift_joint
l_forearm_roll_joint,l_shoulder_pan_joint
l_forearm_roll_joint,l_upper_arm_joint
l_forearm_roll_joint,l_upper_arm_roll_joint
l_forearm_roll_joint,l_wrist_flex_joint
l_forearm_roll_joint,l_wrist_roll_joint
l_forearm_roll_joint,laser_tilt_mount_joint
l_forearm_roll_joint,r_shoulder_lift_joint
l_forearm_roll_joint,r_shoulder_pan_joint
l_forearm_roll_joint,r_upper_arm_roll_joint
l_forearm_roll_joint,torso_lift_joint
l_gripper_l_finger_joint,head_plate_frame_joint
l_gripper_l_finger_joint,l_gripper_r_finger_joint
l_gripper_l_finger_joint,l_gripper_r_finger_joint
l_gripper_l_finger_joint,l_gripper_r_finger_tip_joint
l_gripper_l_finger_joint,l_gripper_r_finger_tip_joint
l_gripper_l_finger_joint,l_shoulder_lift_joint
l_gripper_l_finger_joint,l_upper_arm_joint
l_gripper_l_finger_joint,l_upper_arm_roll_joint
l_gripper_l_finger_joint,l_wrist_flex_joint
l_gripper_l_finger_joint,l_wrist_roll_joint
l_gripper_l_finger_tip_joint,head_plate_frame_joint
l_gripper_l_finger_tip_joint,l_gripper_palm_joint
l_gripper_l_finger_tip_joint,l_gripper_r_finger_joint
l_gripper_l_finger_tip_joint,l_gripper_r_finger_joint
l_gripper_l_finger_tip_joint,l_gripper_r_finger_tip_joint
l_gripper_l_finger_tip_joint,l_shoulder_lift_joint
l_gripper_l_finger_tip_joint,l_upper_arm_joint
l_gripper_l_finger_tip_joint,l_upper_arm_roll_joint
l_gripper_l_finger_tip_joint,l_wrist_flex_joint
l_gripper_l_finger_tip_joint,l_wrist_roll_joint
l_gripper_palm_joint,head_plate_frame_joint
l_gripper_palm_joint,l_gripper_r_finger_tip_joint
l_gripper_palm_joint,l_shoulder_lift_joint
l_gripper_palm_joint,l_upper_arm_joint
l_gripper_palm_joint,l_upper_arm_roll_joint
l_gripper_palm_joint,l_wrist_flex_joint
l_gripper_r_finger_joint,head_plate_frame_joint
l_gripper_r_finger_joint,l_shoulder_lift_joint
